사진,이름,학명,영명,과명,원산지,냄새,독성,관리수준,생장속도,생육온도,습도,비료,물주기,병충해 관리 정보,기능성정보,관리요구도,분류,생육형태,정원구성,생태,잎무늬,잎색,과일색,번식방법,광요구도,배치장소,병해충
http://www.nongsaro.go.kr/cms_contents/301/17749_MF_REPR_ATTACH_01_TMB.jpg,무늬관음죽,Rhapis excelsa 'Variegata',variegated lady palm,야자과,"한국, 일본, 중국남동부",거의 없음,0,경험자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함 (가을~봄 한달에 한번 수용성 비료 줌),토양 표면이 말랐을때 충분히 관수함,"작은벌레, 삽주벌레 등 (가정과 온실 도입시 유의 제거)","높이는 1~2m 이른다. 처음에는 줄기가 1개 이지만 자라면서 땅속줄기에서 싹이 뭉쳐난다. 잎은 손바닥 모양 겹잎으로 5~7갈래로 갈라지고, 갈라진 조각의 길이 5~10cm, 넓이 2~3cm, 잎자루 20~25cm이다. 무늬관음죽은 반그늘상태에서 관리하는 것이 생육이나 무늬의 발현에 적당하다. 그늘과 추위, 병해충에 강하며, 자라는 속도가 느려서 관리가 편하다. 잎은 젖은 물수건으로 닦아주는 것이 좋다. 수액이 인체의 피부나 점막을 자극할 수 있음, 관음죽을 지하수나 수경재배로 기르는 경우에는 수돗물 속의 염분이나 미네랄이 잎 끝에 축적되어 갈색으로 변할 수도 있는데 이런 현상이 나타날 때에는 갈색으로 변한 부분만 가위로 잘라내면 염분도 제거할 수 있고 특유의 톱니모양의 녹색 잎을 유지시킬 수 있다. 공기정화능력은 포름알데히드, 벤젠, 톨루엔, 크실렌, 클로로포름을 제거한다.",필요함,잎보기식물,관목형,중층목,일반형,줄무늬,"녹색, 연두색,흰색, 크림색",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/17750_MF_REPR_ATTACH_01_TMB.jpg,무늬마삭줄,Trachelospermum asiaticum var.variegatum,Yellow Star Jasmine,협죽도과,"한국, 일본, 아시아",강함,0,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함 (수용성비료를 2~3개월에 한번씩 줌),흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),가정과 온실 도입시 유의 제거,"줄기는 8m 정도까지 자라고, 잎은 마주나고 타원형 또는 달걀 모양이며 표면은 짙은 녹색이고 윤기가 있으며, 뒷면은 털이 있거나 없고 가장자리는 밋밋하다. 길이 2~5cm 정도로 둥글고 가장자리에는 톱니가 없다. 꽃잎은 5개로 깊게 갈라져서 5~6월에 개화시기로 줄기에서 뿌리가 내려 다른 물체에 달라붙어 서식 점차 적갈색으로 갈변한다. 열매는 길이 1.2~2.2cm로 2개씩 달린다. 마삭줄이 많은 곳에서는 전혀 다른 풀이 자라지 못하고 온 사방이 마삭줄로 뒤덮여 있는 곳도 있다. 덩굴식물이 얽히지 않도록 수시로 가지치기를 해줘야 한다.",보통 (약간 잘 견딤),잎보기식물,덩굴성,"하층목,지피식물","일반형,수경형","점무늬,잎 가장자리 무늬","녹색, 연두색,금색, 노란색,흰색, 크림색,빨강, 분홍, 자주색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/17751_MF_REPR_ATTACH_01_TMB.jpg,무늬벤자민고무나무,Ficus benjamina 'Variegata',"weeping fig, Benjamin tree",뽕나무과,"남아시아(인도), 동남아시아(말레이시아), 오스트랄리아북부",거의 없음,0,초보자,느림,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"작은벌레, 삽주벌레 등 (가정과 온실 도입시 유의 제거)","저온에서도 잘 견디지만 저온, 음지, 과습 조건이 되면 잎이 떨어지기 쉬운 실내 환경이나 햇볕이 잘 드는 곳에 두고 잎에 영양을 공급해 주면 좋고 지나친 과습이나 건조는 피한다. 젖은 물수건으로 잎을 닦아주며 잎이 작고 성장함에 따라 가지는 우아하게 늘어지며 건조한 환경에 강하다. 줄기에 탄력성이 좋아 줄기를 만져줄 수록 부드러워지고, 그런 후 원하는 모양대로 유인할 수 있다. 공기정화능력은 포름알데히드, 벤젠, 톨루엔, 크실렌, 클로로포름 제거한다.",보통 (약간 잘 견딤),잎보기식물,직립형,"상층목,중층목",일반형,"점무늬,잎 가장자리 무늬","녹색, 연두색,흰색, 크림색",0,"삽목,접목","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/18575_MF_REPR_ATTACH_01_TMB.jpg,무늬산호수,Ardisia pusilla 'Variegata',"Japanese Ardisia, Marlberry, Variegated Japanese Ardisia",자금우과,"한국, 중국, 일본",0,(섭취하면 안됨),초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함(완효성 비료를 한달에 한번 줌),토양 표면이 말랐을때 충분히 관수함,"작은벌레, 삽주벌레 등 (가정과 온실 도입시 유의 제거)","야생화초로 키우지만 예로부터 약용으로 쓰이던 식물입니다. 반양지성 식물로 밝은 실내나 오전 1-2시간 햇빛이 드는 베란다 등에서 기르면 되고 한낮의 직사광선에는 잎이 화상을 입어 모양이 흉해진다. 산호수는 햇볕의 세기에 따라서 열매가 빨리 자라기도 하고 색깔도 빨리 빨개지며 특히, 관수를 잘 해주어야 하며, 배수상태에 따라서 틀리지만, 보통의 경우 2~3일에 한번, 겨울철엔 4~5일 정도에 한번 흠뻑 주어야 말라 떨어지지 않는다. 물 관리만 잘하면 몇 년이 지나도 열매가 떨어지지 않고 그대로 달려 있으며 다음해엔 또 새로운 꽃이 피고 열매를 맺지만, 무늬산호수는 열매 맺기가 쉽지 않다.",보통 (약간 잘 견딤),"잎보기식물,열매보기식물","관목형,덩굴성",하층목,일반형,"점무늬,잎 가장자리 무늬","녹색, 연두색,흰색, 크림색",빨강색,"삽목,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18576_MF_REPR_ATTACH_01_TMB.jpg,무늬석창포,Acorus gramineus var. variegatus,"Grassleaf Sweet Flag, Variegated Sweet Flag",천남성과,"아시아, 일본",약함,0,초보자,느림,21~25℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),질병 거의 없음 / 곤충에 약함 (가정과 온실 도입시 유의 제거),0,낮음 (잘 견딤),잎보기식물,"풀모양,로제트형",하층목,"일반형,수경형",줄무늬,"녹색, 연두색,흰색, 크림색",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",응애
http://www.nongsaro.go.kr/cms_contents/301/18593_MF_REPR_ATTACH_01_TMB.jpg,무늬쉐플레라'홍콩',Schefflera arboricola 'Hong Kong Variegata',"Umbrella tree, Umbrella Plant",두릅나무과,동남아시아 자생종의 원예품종,거의 없음,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함 (봄부터 초가을까지 한달에 1번 정도 줌),토양 표면이 말랐을때 충분히 관수함,가정과 온실 도입시 유의 제거,0,필요함,잎보기식물,"직립형,관목형",중층목,일반형,"점무늬,잎 가장자리 무늬","녹색, 연두색,금색, 노란색,기타",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/18596_MF_REPR_ATTACH_01_TMB.jpg,무늬알피니아,Alpinia zerumbet 'Variegata',"variegated shell-flower, variegated ginger",생강과,솔로몬군도,약함,0,초보자,0,21~25℃,40 ~ 70%,비료를 보통 요구함,0,0,0,낮음 (잘 견딤),잎&꽃보기식물,풀모양,중층목,일반형,줄무늬,"녹색, 연두색,흰색, 크림색",0,"분주,기타","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/18597_MF_REPR_ATTACH_01_TMB.jpg,무늬유카,Yucca elephantipes 'Variegata',"Spineless yucca, Giant yucca",백합과,"중앙아메리카 (사막, 평원)",거의 없음,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"- 주간이 있는 나무로 진녹색 잎이 노레트 형태로 나온다. - 잎은 가죽 질감에 가장자리가 거칠고, 줄기끝이 연하다.",보통 (약간 잘 견딤),잎보기식물,직립형,"상층목,중층목","일반형,건조형",줄무늬,"녹색, 연두색,금색, 노란색",0,"삽목,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/18599_MF_REPR_ATTACH_01_TMB.jpg,무늬접란,Chlorophytum comosum var. variegatum,spider plant,백합과,남아프리카,거의 없음,0,초보자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,가정과 온실 도입시 유의 제거,0,보통 (약간 잘 견딤),잎보기식물,"풀모양,로제트형","하층목,지피식물","일반형,수경형",줄무늬,"녹색, 연두색,금색, 노란색",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18600_MF_REPR_ATTACH_01_TMB.jpg,무늬털머위,Farfugium japonicum 'Argenteum',leopard plant,국화과,"한국남해안, 일본, 대만, 중국 원산종의 변종",거의 없음,0,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,가정과 온실 도입시 유의 제거,0,낮음 (잘 견딤),잎&꽃보기식물,풀모양,"하층목,지피식물",일반형,"점무늬,잎 가장자리 무늬","녹색, 연두색,금색, 노란색,흰색, 크림색",0,"파종,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18602_MF_REPR_ATTACH_01_TMB.jpg,무늬팻츠헤데라,Fatshedera lizei 'Variegata',variegated tree ivy,두릅나무과,원예속간 교배종,거의 없음,0,0,보통,16~20℃,40 ~ 70%,"비료를 보통 요구함 (유기비료, 수용성비료는 2주에 한번 줌)",토양 표면이 말랐을때 충분히 관수함,0,벤젠 제거에 효과적인 에코플랜트이다. 키는 30-40cm 키가 작은 실내분화식물로 줄기는 곧게 자란다.,필요함,잎보기식물,"관목형,덩굴성","중층목,하층목",일반형,"점무늬,잎 가장자리 무늬","녹색, 연두색,흰색, 크림색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18604_MF_REPR_ATTACH_01_TMB.jpg,무늬푸밀라고무나무,Ficus pumila 'Variegata',variegated creeping fig,뽕나무과,"한국, 일본, 중국남부",0,0,0,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"높은 습도를 좋아함, 오랜 기간 잘 키우기가 어려우므로 매년 봄 분갈이 해 줌",보통 (약간 잘 견딤),잎보기식물,덩굴성,"하층목,지피식물",일반형,잎 가장자리 무늬,"녹색, 연두색,흰색, 크림색",0,삽목,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18649_MF_REPR_ATTACH_01_TMB.jpg,뮤렌베키아,Muehlenbeckia complexa,"maidenhair vine, creeping wire vine, lacy wire vine, mattress vine",마디풀과,"뉴질랜드, 호주",거의 없음,0,0,0,16~20℃,40 ~ 70%,비료를 보통 요구함,0,0,"대체로 키우기 쉬운 식물로, 직사광선만 피하면 잘 자란다.",낮음 (잘 견딤),잎보기식물,덩굴성,"하층목,지피식물",일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)","진딧물,응애"
http://www.nongsaro.go.kr/cms_contents/301/18656_MF_REPR_ATTACH_01_TMB.jpg,바위취,Saxifraga stolonifera,"strawberry saxifrage, magic carpet, mother of thousands",범위귀과,"일본, 중국, 한국, 대만",0,0,0,빠름,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"바위취는 우리나라 중부 이남의 반음지,음지에 조경용으로 식재하는는 상록 다년생 초본이다. 잎은 녹색에 연한 무늬가 있고, 뒷면은 자줏빛이 도는 붉은색이며 길이는 3~5㎝이다. 잎 가장자리에 치아 모양의 얕은 결각이 있으며 길이는 3~5㎝이며 꽃은 백색으로 꽃자루의 높이는 20~40㎝로서 곧게 서며 길이는 10~20㎝이고 짧은 홍자색의 선모가 있으며 줄기 꼭대기에서 핀다. 열매는 7~8월경에 달리고 길이는 4~5㎜로 원형이고 종자는 난형(달걀 모양)이며 관상용, 지피식물 또는 분화용으로 쓰이며, 전초는 약용으로 쓰인다.",보통 (약간 잘 견딤),잎&꽃보기식물,"풀모양,로제트형",지피식물,일반형,줄무늬,"녹색, 연두색,은색, 회색,빨강, 분홍, 자주색",0,분주,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18659_MF_REPR_ATTACH_01_TMB.jpg,박쥐란,Platycerium bifurcatum,"common staghorn fern, elkhorns",고사리과,오스트레일리아,거의 없음,0,전문가,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),"깍지벌레, 개각충, 진딧물","본 종의 포자엽은 30~70㎝이고 길이는 60~90㎝로 기부는 좁고 직립한다. 잎 기부로부터 잎 끝까지의 형태는 V자형으로 상부에는 2~3회 우상으로 갈라져서 늘어진다. 잎 표면은 회녹색이고 뒷면은 녹백색이다. 외투엽은 원형으로 불룩하게 튀어 나오고 처음에는 녹색, 후에는 갈색으로 변한다. 외투 직경은 20㎝로 잎 가장자리는 약간의 파상이며 본 엽은 총생하고 좁고 길다. 갈라진 잎의 길이는 10㎝, 폭은 4㎝로 회녹색이고 뒷면은 회녹백색으로 털이 있다. 포자낭군은 황갈색이고 열편의 정점이 착생한다. 그래서 갈라진 풀잎은 황갈색으로 변한다. 원산지는 열대 아프리카, 열대 아시아, 온대 오스트레일리아로 14종이 있다. 회녹색의 사슴뿔 모양을 지니고 있으며 밝은 곳을 좋아한다. 건조한 것 보다는 습한 환경을 좋아하므로 잎에 자주 분무해 준다.",필요함,잎보기식물,풀모양,상층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",응애
http://www.nongsaro.go.kr/cms_contents/301/18692_MF_REPR_ATTACH_01_TMB.jpg,반딧불털머위,Farfugium japonicum,Japanese silver leaf,국화과,"한국, 일본",거의 없음,0,경험자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"국화과의 여러해살이풀로 남부지방이나, 울릉도 ,제주도의 바닷가에서 자란다. 늘 푸른 잎이며 뿌리줄기는 굵고 짧으며 줄기는 곧게 서며 꽃대 모양이고 흰빛이 도는 갈색털이 덮여 있다. 9~10월에 머리모양 꽃차례를 이루고 노랑색의 꽃이 피며 꽃대 모양의 줄기 끝에 여러 개가 모여서 고른꽃차례를 이룬다. 한방과 민간에서 뿌리와 식물체를 진통, 보익, 진정 등의 약재로 쓰며 민간에서 줄기와 잎을 해독제로 쓰고 싱싱한 잎을 습진 또는 곪는데 약으로 쓰며, 관상용으로 많이 심는다.",보통 (약간 잘 견딤),잎&꽃보기식물,풀모양,하층목,일반형,점무늬,"녹색, 연두색,금색, 노란색",0,"파종,분주","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/18694_MF_REPR_ATTACH_01_TMB.jpg,백량금,Ardisia crenata,"spear flower, coral berry, spice berry, Hen's eyes",자금우과,"한국, 중국, 인도, 말레이시아",거의 없음,0,0,0,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"깍지벌레, 개각충, 응애",부식질이 풍부하고 보수력이 좋은 토양이 적합하며 약간 응달진 장소가 좋음,보통 (약간 잘 견딤),"잎&꽃보기식물,열매보기식물",관목형,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색","빨강색,노랑색,흰색","파종,삽목","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레,온실가루이"
